"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"1","2019-02-14"," 9:17:00 AM","2019-02-14"," 2:07:00 PM","","","","","","","14.87","-251.25"
"1.1","2019-02-14"," 9:17:00 AM","2019-02-14"," 9:19:00 AM","CE","10800","Buy","25","16.75","13.40","","-83.75"
"1.2","2019-02-14"," 9:17:00 AM","2019-02-14"," 2:07:00 PM","PE","10800","Buy","25","33.55","26.85","","-167.50"
"2","2019-02-21"," 9:17:00 AM","2019-02-21"," 9:50:00 AM","","","","","","","16.83","-262.50"
"2.1","2019-02-21"," 9:17:00 AM","2019-02-21"," 9:50:00 AM","CE","10750","Buy","25","18.80","15.05","","-93.75"
"2.2","2019-02-21"," 9:17:00 AM","2019-02-21"," 9:23:00 AM","PE","10750","Buy","25","33.80","27.05","","-168.75"
"3","2019-02-28"," 9:17:00 AM","2019-02-28"," 10:47:00 AM","","","","","","","18.00","-345.00"
"3.1","2019-02-28"," 9:17:00 AM","2019-02-28"," 9:23:00 AM","CE","10850","Buy","25","31.70","25.35","","-158.75"
"3.2","2019-02-28"," 9:17:00 AM","2019-02-28"," 10:47:00 AM","PE","10850","Buy","25","37.30","29.85","","-186.25"
"4","2019-03-07"," 9:17:00 AM","2019-03-07"," 9:29:00 AM","","","","","","","15.32","-226.25"
"4.1","2019-03-07"," 9:17:00 AM","2019-03-07"," 9:24:00 AM","CE","11050","Buy","25","18.00","14.40","","-90.00"
"4.2","2019-03-07"," 9:17:00 AM","2019-03-07"," 9:29:00 AM","PE","11050","Buy","25","27.15","21.70","","-136.25"
"5","2019-03-14"," 9:17:00 AM","2019-03-14"," 10:11:00 AM","","","","","","","15.36","-213.75"
"5.1","2019-03-14"," 9:17:00 AM","2019-03-14"," 10:11:00 AM","CE","11350","Buy","25","24.25","19.40","","-121.25"
"5.2","2019-03-14"," 9:17:00 AM","2019-03-14"," 9:22:00 AM","PE","11350","Buy","25","18.60","14.90","","-92.50"
"6","2019-03-20"," 9:17:00 AM","2019-03-20"," 9:46:00 AM","","","","","","","16.24","-220.00"
"6.1","2019-03-20"," 9:17:00 AM","2019-03-20"," 9:21:00 AM","CE","11550","Buy","25","14.70","11.75","","-73.75"
"6.2","2019-03-20"," 9:17:00 AM","2019-03-20"," 9:46:00 AM","PE","11550","Buy","25","29.30","23.45","","-146.25"
"7","2019-03-28"," 9:17:00 AM","2019-03-28"," 3:15:00 PM","","","","","","","17.10","2107.50"
"7.1","2019-03-28"," 9:17:00 AM","2019-03-28"," 3:15:00 PM","CE","11450","Buy","25","23.80","113.05","","2231.25"
"7.2","2019-03-28"," 9:17:00 AM","2019-03-28"," 9:19:00 AM","PE","11450","Buy","25","24.80","19.85","","-123.75"
"8","2019-04-04"," 9:17:00 AM","2019-04-04"," 12:20:00 PM","","","","","","","19.09","-286.25"
"8.1","2019-04-04"," 9:17:00 AM","2019-04-04"," 9:24:00 AM","CE","11650","Buy","25","31.45","25.15","","-157.50"
"8.2","2019-04-04"," 9:17:00 AM","2019-04-04"," 12:20:00 PM","PE","11650","Buy","25","25.70","20.55","","-128.75"
"9","2019-04-11"," 9:17:00 AM","2019-04-11"," 9:22:00 AM","","","","","","","20.52","-238.75"
"9.1","2019-04-11"," 9:17:00 AM","2019-04-11"," 9:20:00 AM","CE","11600","Buy","25","17.75","14.20","","-88.75"
"9.2","2019-04-11"," 9:17:00 AM","2019-04-11"," 9:22:00 AM","PE","11600","Buy","25","29.95","23.95","","-150.00"
"10","2019-04-18"," 9:17:00 AM","2019-04-18"," 3:15:00 PM","","","","","","","22.45","462.50"
"10.1","2019-04-18"," 9:17:00 AM","2019-04-18"," 9:35:00 AM","CE","11800","Buy","25","27.00","21.60","","-135.00"
"10.2","2019-04-18"," 9:17:00 AM","2019-04-18"," 3:15:00 PM","PE","11800","Buy","25","13.35","37.25","","597.50"
"11","2019-04-25"," 9:17:00 AM","2019-04-25"," 1:35:00 PM","","","","","","","23.77","-231.25"
"11.1","2019-04-25"," 9:17:00 AM","2019-04-25"," 1:35:00 PM","CE","11700","Buy","25","30.30","24.25","","-151.25"
"11.2","2019-04-25"," 9:17:00 AM","2019-04-25"," 9:20:00 AM","PE","11700","Buy","25","16.05","12.85","","-80.00"
"12","2019-05-02"," 9:17:00 AM","2019-05-02"," 9:44:00 AM","","","","","","","22.08","-253.75"
"12.1","2019-05-02"," 9:17:00 AM","2019-05-02"," 9:22:00 AM","CE","11750","Buy","25","12.90","10.30","","-65.00"
"12.2","2019-05-02"," 9:17:00 AM","2019-05-02"," 9:44:00 AM","PE","11750","Buy","25","37.80","30.25","","-188.75"
"13","2019-05-09"," 9:17:00 AM","2019-05-09"," 10:46:00 AM","","","","","","","26.07","-300.00"
"13.1","2019-05-09"," 9:17:00 AM","2019-05-09"," 9:24:00 AM","CE","11300","Buy","25","44.50","35.60","","-222.50"
"13.2","2019-05-09"," 9:17:00 AM","2019-05-09"," 10:46:00 AM","PE","11300","Buy","25","15.50","12.40","","-77.50"
"14","2019-05-16"," 9:17:00 AM","2019-05-16"," 12:12:00 PM","","","","","","","27.72","-331.25"
"14.1","2019-05-16"," 9:17:00 AM","2019-05-16"," 9:21:00 AM","CE","11150","Buy","25","38.60","30.90","","-192.50"
"14.2","2019-05-16"," 9:17:00 AM","2019-05-16"," 12:12:00 PM","PE","11150","Buy","25","27.65","22.10","","-138.75"
"15","2019-05-23"," 9:17:00 AM","2019-05-23"," 9:31:00 AM","","","","","","","23.15","-1617.50"
"15.1","2019-05-23"," 9:17:00 AM","2019-05-23"," 9:31:00 AM","CE","11900","Buy","25","162.10","129.70","","-810.00"
"15.2","2019-05-23"," 9:17:00 AM","2019-05-23"," 9:21:00 AM","PE","11900","Buy","25","161.50","129.20","","-807.50"
"16","2019-05-30"," 9:17:00 AM","2019-05-30"," 3:15:00 PM","","","","","","","15.81","1115.00"
"16.1","2019-05-30"," 9:17:00 AM","2019-05-30"," 3:15:00 PM","CE","11850","Buy","25","40.05","88.50","","1211.25"
"16.2","2019-05-30"," 9:17:00 AM","2019-05-30"," 9:34:00 AM","PE","11850","Buy","25","19.15","15.30","","-96.25"
"17","2019-06-06"," 9:17:00 AM","2019-06-06"," 3:15:00 PM","","","","","","","14.77","2663.75"
"17.1","2019-06-06"," 9:17:00 AM","2019-06-06"," 9:34:00 AM","CE","12000","Buy","25","33.95","27.15","","-170.00"
"17.2","2019-06-06"," 9:17:00 AM","2019-06-06"," 3:15:00 PM","PE","12000","Buy","25","27.00","140.35","","2833.75"
"18","2019-06-13"," 9:17:00 AM","2019-06-13"," 9:40:00 AM","","","","","","","14.23","-271.25"
"18.1","2019-06-13"," 9:17:00 AM","2019-06-13"," 9:40:00 AM","CE","11850","Buy","25","39.00","31.20","","-195.00"
"18.2","2019-06-13"," 9:17:00 AM","2019-06-13"," 9:22:00 AM","PE","11850","Buy","25","15.35","12.30","","-76.25"
"19","2019-06-20"," 9:17:00 AM","2019-06-20"," 9:46:00 AM","","","","","","","14.45","-357.50"
"19.1","2019-06-20"," 9:17:00 AM","2019-06-20"," 9:19:00 AM","CE","11650","Buy","25","58.45","46.75","","-292.50"
"19.2","2019-06-20"," 9:17:00 AM","2019-06-20"," 9:46:00 AM","PE","11650","Buy","25","13.00","10.40","","-65.00"
"20","2019-06-27"," 9:17:00 AM","2019-06-27"," 1:40:00 PM","","","","","","","14.45","-297.50"
"20.1","2019-06-27"," 9:17:00 AM","2019-06-27"," 1:40:00 PM","CE","11850","Buy","25","42.70","34.15","","-213.75"
"20.2","2019-06-27"," 9:17:00 AM","2019-06-27"," 9:20:00 AM","PE","11850","Buy","25","16.75","13.40","","-83.75"
"21","2019-07-04"," 9:17:00 AM","2019-07-04"," 11:31:00 AM","","","","","","","13.55","-251.25"
"21.1","2019-07-04"," 9:17:00 AM","2019-07-04"," 11:31:00 AM","CE","11950","Buy","25","15.80","12.65","","-78.75"
"21.2","2019-07-04"," 9:17:00 AM","2019-07-04"," 9:29:00 AM","PE","11950","Buy","25","34.45","27.55","","-172.50"
"22","2019-07-11"," 9:17:00 AM","2019-07-11"," 9:27:00 AM","","","","","","","12.81","-237.50"
"22.1","2019-07-11"," 9:17:00 AM","2019-07-11"," 9:27:00 AM","CE","11550","Buy","25","23.00","18.40","","-115.00"
"22.2","2019-07-11"," 9:17:00 AM","2019-07-11"," 9:20:00 AM","PE","11550","Buy","25","24.40","19.50","","-122.50"
"23","2019-07-18"," 9:17:00 AM","2019-07-18"," 9:24:00 AM","","","","","","","11.55","-196.25"
"23.1","2019-07-18"," 9:17:00 AM","2019-07-18"," 9:24:00 AM","CE","11650","Buy","25","24.15","19.30","","-121.25"
"23.2","2019-07-18"," 9:17:00 AM","2019-07-18"," 9:20:00 AM","PE","11650","Buy","25","15.10","12.10","","-75.00"
"24","2019-07-25"," 9:17:00 AM","2019-07-25"," 11:56:00 AM","","","","","","","13.36","-277.50"
"24.1","2019-07-25"," 9:17:00 AM","2019-07-25"," 11:56:00 AM","CE","11300","Buy","25","15.65","12.50","","-78.75"
"24.2","2019-07-25"," 9:17:00 AM","2019-07-25"," 9:19:00 AM","PE","11300","Buy","25","39.65","31.70","","-198.75"
"25","2019-08-01"," 9:17:00 AM","2019-08-01"," 9:52:00 AM","","","","","","","14.02","-275.00"
"25.1","2019-08-01"," 9:17:00 AM","2019-08-01"," 9:52:00 AM","CE","11050","Buy","25","25.25","20.20","","-126.25"
"25.2","2019-08-01"," 9:17:00 AM","2019-08-01"," 9:19:00 AM","PE","11050","Buy","25","29.85","23.90","","-148.75"
"26","2019-08-08"," 9:17:00 AM","2019-08-08"," 10:25:00 AM","","","","","","","15.63","-297.50"
"26.1","2019-08-08"," 9:17:00 AM","2019-08-08"," 9:21:00 AM","CE","10900","Buy","25","29.75","23.80","","-148.75"
"26.2","2019-08-08"," 9:17:00 AM","2019-08-08"," 10:25:00 AM","PE","10900","Buy","25","29.75","23.80","","-148.75"
"27","2019-08-14"," 9:17:00 AM","2019-08-14"," 3:15:00 PM","","","","","","","16.67","890.00"
"27.1","2019-08-14"," 9:17:00 AM","2019-08-14"," 3:15:00 PM","CE","10950","Buy","25","34.60","77.00","","1060.00"
"27.2","2019-08-14"," 9:17:00 AM","2019-08-14"," 9:24:00 AM","PE","10950","Buy","25","34.00","27.20","","-170.00"
"28","2019-08-22"," 9:17:00 AM","2019-08-22"," 3:15:00 PM","","","","","","","17.23","2481.25"
"28.1","2019-08-22"," 9:17:00 AM","2019-08-22"," 9:51:00 AM","CE","10900","Buy","25","26.55","21.25","","-132.50"
"28.2","2019-08-22"," 9:17:00 AM","2019-08-22"," 3:15:00 PM","PE","10900","Buy","25","38.55","143.10","","2613.75"
"29","2019-08-29"," 9:17:00 AM","2019-08-29"," 9:52:00 AM","","","","","","","16.54","-351.25"
"29.1","2019-08-29"," 9:17:00 AM","2019-08-29"," 9:26:00 AM","CE","11000","Buy","25","29.45","23.55","","-147.50"
"29.2","2019-08-29"," 9:17:00 AM","2019-08-29"," 9:52:00 AM","PE","11000","Buy","25","40.65","32.50","","-203.75"
"30","2019-09-05"," 9:17:00 AM","2019-09-05"," 9:41:00 AM","","","","","","","16.68","-371.25"
"30.1","2019-09-05"," 9:17:00 AM","2019-09-05"," 9:41:00 AM","CE","10900","Buy","25","33.20","26.55","","-166.25"
"30.2","2019-09-05"," 9:17:00 AM","2019-09-05"," 9:20:00 AM","PE","10900","Buy","25","40.90","32.70","","-205.00"
"31","2019-09-12"," 9:17:00 AM","2019-09-12"," 10:21:00 AM","","","","","","","14.95","-287.50"
"31.1","2019-09-12"," 9:17:00 AM","2019-09-12"," 10:21:00 AM","CE","11050","Buy","25","32.50","26.00","","-162.50"
"31.2","2019-09-12"," 9:17:00 AM","2019-09-12"," 9:18:00 AM","PE","11050","Buy","25","25.00","20.00","","-125.00"
"32","2019-09-19"," 9:17:00 AM","2019-09-19"," 3:15:00 PM","","","","","","","15.44","1432.50"
"32.1","2019-09-19"," 9:17:00 AM","2019-09-19"," 9:21:00 AM","CE","10800","Buy","25","34.05","27.25","","-170.00"
"32.2","2019-09-19"," 9:17:00 AM","2019-09-19"," 3:15:00 PM","PE","10800","Buy","25","29.95","94.05","","1602.50"
"33","2019-09-26"," 9:17:00 AM","2019-09-26"," 3:15:00 PM","","","","","","","15.95","798.75"
"33.1","2019-09-26"," 9:17:00 AM","2019-09-26"," 3:15:00 PM","CE","11500","Buy","25","29.90","69.75","","996.25"
"33.2","2019-09-26"," 9:17:00 AM","2019-09-26"," 9:21:00 AM","PE","11500","Buy","25","39.55","31.65","","-197.50"
"34","2019-10-03"," 9:17:00 AM","2019-10-03"," 9:25:00 AM","","","","","","","17.72","-492.50"
"34.1","2019-10-03"," 9:17:00 AM","2019-10-03"," 9:19:00 AM","CE","11300","Buy","25","41.65","33.30","","-208.75"
"34.2","2019-10-03"," 9:17:00 AM","2019-10-03"," 9:25:00 AM","PE","11300","Buy","25","56.65","45.30","","-283.75"
"35","2019-10-10"," 9:17:00 AM","2019-10-10"," 10:48:00 AM","","","","","","","17.02","-337.50"
"35.1","2019-10-10"," 9:17:00 AM","2019-10-10"," 9:28:00 AM","CE","11300","Buy","25","19.95","15.95","","-100.00"
"35.2","2019-10-10"," 9:17:00 AM","2019-10-10"," 10:48:00 AM","PE","11300","Buy","25","47.45","37.95","","-237.50"
"36","2019-10-17"," 9:17:00 AM","2019-10-17"," 11:17:00 AM","","","","","","","16.12","-301.25"
"36.1","2019-10-17"," 9:17:00 AM","2019-10-17"," 11:17:00 AM","CE","11450","Buy","25","33.70","26.95","","-168.75"
"36.2","2019-10-17"," 9:17:00 AM","2019-10-17"," 9:19:00 AM","PE","11450","Buy","25","26.50","21.20","","-132.50"
"37","2019-10-24"," 9:17:00 AM","2019-10-24"," 3:15:00 PM","","","","","","","15.83","808.75"
"37.1","2019-10-24"," 9:17:00 AM","2019-10-24"," 9:31:00 AM","CE","11650","Buy","25","33.75","27.00","","-168.75"
"37.2","2019-10-24"," 9:17:00 AM","2019-10-24"," 3:15:00 PM","PE","11650","Buy","25","28.80","67.90","","977.50"
"38","2019-10-31"," 9:17:00 AM","2019-10-31"," 1:43:00 PM","","","","","","","16.66","-320.00"
"38.1","2019-10-31"," 9:17:00 AM","2019-10-31"," 1:43:00 PM","CE","11900","Buy","25","20.75","16.60","","-103.75"
"38.2","2019-10-31"," 9:17:00 AM","2019-10-31"," 9:24:00 AM","PE","11900","Buy","25","43.35","34.70","","-216.25"
"39","2019-11-07"," 9:17:00 AM","2019-11-07"," 9:50:00 AM","","","","","","","15.39","-342.50"
"39.1","2019-11-07"," 9:17:00 AM","2019-11-07"," 9:50:00 AM","CE","12000","Buy","25","28.00","22.40","","-140.00"
"39.2","2019-11-07"," 9:17:00 AM","2019-11-07"," 9:20:00 AM","PE","12000","Buy","25","40.50","32.40","","-202.50"
"40","2019-11-14"," 9:17:00 AM","2019-11-14"," 10:42:00 AM","","","","","","","15.85","-283.75"
"40.1","2019-11-14"," 9:17:00 AM","2019-11-14"," 9:26:00 AM","CE","11850","Buy","25","17.90","14.30","","-90.00"
"40.2","2019-11-14"," 9:17:00 AM","2019-11-14"," 10:42:00 AM","PE","11850","Buy","25","38.70","30.95","","-193.75"
"41","2019-11-21"," 9:17:00 AM","2019-11-21"," 9:28:00 AM","","","","","","","14.75","-330.00"
"41.1","2019-11-21"," 9:17:00 AM","2019-11-21"," 9:28:00 AM","CE","12000","Buy","25","28.05","22.45","","-140.00"
"41.2","2019-11-21"," 9:17:00 AM","2019-11-21"," 9:19:00 AM","PE","12000","Buy","25","38.00","30.40","","-190.00"
"42","2019-11-28"," 9:17:00 AM","2019-11-28"," 10:07:00 AM","","","","","","","14.01","-271.25"
"42.1","2019-11-28"," 9:17:00 AM","2019-11-28"," 9:26:00 AM","CE","12100","Buy","25","33.85","27.10","","-168.75"
"42.2","2019-11-28"," 9:17:00 AM","2019-11-28"," 10:07:00 AM","PE","12100","Buy","25","20.45","16.35","","-102.50"
"43","2019-12-05"," 9:17:00 AM","2019-12-05"," 11:47:00 AM","","","","","","","13.05","-327.50"
"43.1","2019-12-05"," 9:17:00 AM","2019-12-05"," 11:47:00 AM","CE","12050","Buy","25","27.75","20.00","","-193.75"
"43.2","2019-12-05"," 9:17:00 AM","2019-12-05"," 9:25:00 AM","PE","12050","Buy","25","26.85","21.50","","-133.75"
"44","2019-12-12"," 9:17:00 AM","2019-12-12"," 9:31:00 AM","","","","","","","12.80","-238.75"
"44.1","2019-12-12"," 9:17:00 AM","2019-12-12"," 9:22:00 AM","CE","11950","Buy","25","23.15","18.50","","-116.25"
"44.2","2019-12-12"," 9:17:00 AM","2019-12-12"," 9:31:00 AM","PE","11950","Buy","25","24.50","19.60","","-122.50"
"45","2019-12-19"," 9:17:00 AM","2019-12-19"," 10:52:00 AM","","","","","","","12.31","-233.75"
"45.1","2019-12-19"," 9:17:00 AM","2019-12-19"," 9:41:00 AM","CE","12200","Buy","25","24.05","19.25","","-120.00"
"45.2","2019-12-19"," 9:17:00 AM","2019-12-19"," 10:52:00 AM","PE","12200","Buy","25","22.80","18.25","","-113.75"
"46","2019-12-26"," 9:17:00 AM","2019-12-26"," 10:21:00 AM","","","","","","","12.07","-210.00"
"46.1","2019-12-26"," 9:17:00 AM","2019-12-26"," 9:19:00 AM","CE","12200","Buy","25","30.75","24.60","","-153.75"
"46.2","2019-12-26"," 9:17:00 AM","2019-12-26"," 10:21:00 AM","PE","12200","Buy","25","11.35","9.10","","-56.25"
"47","2020-01-02"," 9:17:00 AM","2020-01-02"," 3:15:00 PM","","","","","","","11.48","1300.00"
"47.1","2020-01-02"," 9:17:00 AM","2020-01-02"," 3:15:00 PM","CE","12200","Buy","25","26.20","81.55","","1383.75"
"47.2","2020-01-02"," 9:17:00 AM","2020-01-02"," 9:20:00 AM","PE","12200","Buy","25","16.80","13.45","","-83.75"
"48","2020-01-09"," 9:17:00 AM","2020-01-09"," 9:37:00 AM","","","","","","","13.82","-268.75"
"48.1","2020-01-09"," 9:17:00 AM","2020-01-09"," 9:37:00 AM","CE","12150","Buy","25","26.70","21.35","","-133.75"
"48.2","2020-01-09"," 9:17:00 AM","2020-01-09"," 9:21:00 AM","PE","12150","Buy","25","26.95","21.55","","-135.00"
"49","2020-01-16"," 9:17:00 AM","2020-01-16"," 10:55:00 AM","","","","","","","14.04","-218.75"
"49.1","2020-01-16"," 9:17:00 AM","2020-01-16"," 10:55:00 AM","CE","12350","Buy","25","23.60","18.90","","-117.50"
"49.2","2020-01-16"," 9:17:00 AM","2020-01-16"," 9:19:00 AM","PE","12350","Buy","25","20.35","16.30","","-101.25"
"50","2020-01-23"," 9:17:00 AM","2020-01-23"," 3:15:00 PM","","","","","","","16.64","1438.75"
"50.1","2020-01-23"," 9:17:00 AM","2020-01-23"," 3:15:00 PM","CE","12100","Buy","25","17.70","81.00","","1582.50"
"50.2","2020-01-23"," 9:17:00 AM","2020-01-23"," 9:19:00 AM","PE","12100","Buy","25","28.75","23.00","","-143.75"
"51","2020-01-30"," 9:17:00 AM","2020-01-30"," 3:15:00 PM","","","","","","","16.52","513.75"
"51.1","2020-01-30"," 9:17:00 AM","2020-01-30"," 9:19:00 AM","CE","12100","Buy","25","23.50","18.80","","-117.50"
"51.2","2020-01-30"," 9:17:00 AM","2020-01-30"," 3:15:00 PM","PE","12100","Buy","25","34.65","59.90","","631.25"
"52","2020-02-06"," 9:17:00 AM","2020-02-06"," 9:44:00 AM","","","","","","","14.02","-325.00"
"52.1","2020-02-06"," 9:17:00 AM","2020-02-06"," 9:19:00 AM","CE","12150","Buy","25","18.55","14.85","","-92.50"
"52.2","2020-02-06"," 9:17:00 AM","2020-02-06"," 9:44:00 AM","PE","12150","Buy","25","46.40","37.10","","-232.50"
"53","2020-02-13"," 9:17:00 AM","2020-02-13"," 3:02:00 PM","","","","","","","13.31","-285.00"
"53.1","2020-02-13"," 9:17:00 AM","2020-02-13"," 9:21:00 AM","CE","12200","Buy","25","16.95","13.55","","-85.00"
"53.2","2020-02-13"," 9:17:00 AM","2020-02-13"," 3:02:00 PM","PE","12200","Buy","25","40.05","32.05","","-200.00"
"54","2020-02-20"," 9:17:00 AM","2020-02-20"," 1:58:00 PM","","","","","","","13.66","-225.00"
"54.1","2020-02-20"," 9:17:00 AM","2020-02-20"," 1:58:00 PM","CE","12100","Buy","25","20.60","16.50","","-102.50"
"54.2","2020-02-20"," 9:17:00 AM","2020-02-20"," 9:18:00 AM","PE","12100","Buy","25","24.50","19.60","","-122.50"
"55","2020-02-27"," 9:17:00 AM","2020-02-27"," 2:54:00 PM","","","","","","","18.01","-331.25"
"55.1","2020-02-27"," 9:17:00 AM","2020-02-27"," 9:19:00 AM","CE","11650","Buy","25","30.55","24.45","","-152.50"
"55.2","2020-02-27"," 9:17:00 AM","2020-02-27"," 2:54:00 PM","PE","11650","Buy","25","35.70","28.55","","-178.75"
"56","2020-03-05"," 9:17:00 AM","2020-03-05"," 10:46:00 AM","","","","","","","23.42","-472.50"
"56.1","2020-03-05"," 9:17:00 AM","2020-03-05"," 9:25:00 AM","CE","11300","Buy","25","55.05","44.05","","-275.00"
"56.2","2020-03-05"," 9:17:00 AM","2020-03-05"," 10:46:00 AM","PE","11300","Buy","25","39.40","31.50","","-197.50"
"57","2020-03-12"," 9:17:00 AM","2020-03-12"," 10:57:00 AM","","","","","","","30.20","4550.00"
"57.1","2020-03-12"," 9:17:00 AM","2020-03-12"," 9:57:00 AM","CE","9950","Buy","25","90.10","72.10","","-450.00"
"57.2","2020-03-12"," 9:17:00 AM","2020-03-12"," 10:57:00 AM","PE","9950","Buy","25","8.45","208.45","","5000.00"
"58","2020-03-19"," 9:17:00 AM","2020-03-19"," 11:06:00 AM","","","","","","","63.68","-1288.75"
"58.1","2020-03-19"," 9:17:00 AM","2020-03-19"," 9:20:00 AM","CE","8000","Buy","25","144.40","115.50","","-722.50"
"58.2","2020-03-19"," 9:17:00 AM","2020-03-19"," 11:06:00 AM","PE","8000","Buy","25","113.15","90.50","","-566.25"
"59","2020-03-26"," 9:17:00 AM","2020-03-26"," 9:24:00 AM","","","","","","","78.82","-1478.75"
"59.1","2020-03-26"," 9:17:00 AM","2020-03-26"," 9:21:00 AM","CE","8350","Buy","25","135.90","108.70","","-680.00"
